epoca,val_auc_roc,val_accuracy,perdida_discriminador,perdida_xerador,is_best
68,0.906770898989899,0.5551648139953613,0.7687878012657166,1.574354887008667,0
70,0.9149707340067339,0.587875485420227,0.7743285894393921,1.5405305624008179,1
72,0.9147805185185185,0.5639194250106812,0.8120930790901184,1.451727271080017,0
74,0.9127362996632997,0.5712820291519165,0.7553332448005676,1.583853840827942,0
76,0.9193242222222223,0.6045787334442139,0.7268984317779541,1.684491753578186,1
78,0.9185468383838384,0.6139194369316101,0.7416179180145264,1.695552945137024,0
80,0.9050017104377105,0.6670696139335632,0.702629566192627,1.7305676937103271,0
82,0.9210876531986532,0.6310622692108154,0.6870744228363037,1.7532665729522705,1
84,0.9207352592592593,0.6397802233695984,0.6653085947036743,1.8127107620239258,0
86,0.9189906296296297,0.6539560556411743,0.6614974737167358,1.8009620904922485,0
88,0.9178082558922558,0.6838461756706238,0.7249090671539307,1.5939003229141235,0
90,0.9178440437710437,0.6251282095909119,0.6657817363739014,1.877294898033142,0
92,0.919642531986532,0.6951648592948914,0.6016067266464233,2.041884660720825,0
94,0.9224635993265994,0.8361538648605347,0.6376444101333618,1.8841484785079956,1
96,0.9255460774410774,0.8567765355110168,0.5625190734863281,2.261692762374878,1
98,0.9246574814814814,0.8426373600959778,0.60256427526474,2.046491861343384,0
100,0.9260973535353535,0.8506593704223633,0.6480417847633362,1.8470827341079712,1
102,0.9254760235690236,0.8624175786972046,0.5265843272209167,2.2484703063964844,0
104,0.9283866969696969,0.8627839088439941,0.6118564009666443,2.0183234214782715,1
106,0.9278393265993266,0.8770695924758911,0.46537917852401733,2.6683268547058105,0
108,0.9300006565656566,0.6989743709564209,0.7012715339660645,1.9930087327957153,1
110,0.9286613232323231,0.870659351348877,0.5426806211471558,2.1821768283843994,0
112,0.9311589494949495,0.8856043815612793,0.46238332986831665,2.460042715072632,1
114,0.9315287878787879,0.8847619295120239,0.44846993684768677,2.624281644821167,1
116,0.9275166767676767,0.8561171889305115,0.657598614692688,1.7364989519119263,0
118,0.9260727037037038,0.8679487109184265,0.5447602272033691,2.2740375995635986,0
120,0.932812505050505,0.8779853582382202,0.5147799849510193,2.304992914199829,1
122,0.9337876632996631,0.8971428275108337,0.38917815685272217,3.3174855709075928,1
124,0.9221852087542087,0.8442124724388123,0.5712883472442627,2.2153878211975098,0
126,0.9336142962962963,0.8857875466346741,0.674129843711853,1.9139188528060913,0
128,0.9306020202020202,0.8632600903511047,0.5546385049819946,2.2140183448791504,0
